customer_id,nombre,email,telefono,fecha_registro,antiguedad_dias,ciudad,tipo_cliente,canal_principal,tiene_contrato,num_envios_6m,valor_total_6m,ticket_promedio,dias_ultimo_envio,num_reclamos_6m,tasa_entrega_exitosa,nps_score,churn
CLI007929,Adalberto Rubén Montoya Valencia,orlandovergara@example.org,57 323 367 67 47,2023-06-06,574.0,Bogotá,Empresa,Web,0,14.0,435400.0,31100.0,25.0,0.0,,7.8,0
CLI004515,Clemencia Reyes Pineda,miguelvillegas@example.org,(+57)3281686472,2022-06-28,917.0,Bogotá,,Punto físico,0,5.0,,52500.0,79.0,1.0,0.876,7.3,1
CLI007237,Luz Denis Sandoval,ricardoblanco@example.com,411 75 95,2022-05-10,966.0,Medellín,Empresa,Web,0,15.0,652500.0,,,1.0,0.9314,,0
CLI009373,Carolina Mercado,zgalvis@example.net,+573078821023,2021-03-05,1397.0,Barranquilla,Empresa,Web,0,6.0,378600.0,63100.0,6.0,2.0,0.9545,6.7,0
CLI007718,Oswaldo Luis Herrera,stellaalfonso@example.net,+57 318 351 05 05,2020-06-07,1668.0,Cartagena,Empresa,Punto físico,1,14.0,648200.0,46300.0,48.0,4.0,0.9253,5.3,1
CLI006425,Brayan Andrade,patriciabeltran@example.org,(+57)3170680440,2020-12-21,1471.0,Bogotá,,Web,0,13.0,531700.0,40900.0,,0.0,0.8748,7.4,0
CLI007140,Jhon Caballero,lopezfreddy@example.com,+57 601 251 40 33,2019-10-14,1905.0,Bogotá,Natural,Web,0,8.0,144800.0,18100.0,173.0,1.0,,7.4,1
CLI007964,Angélica Luz Gutiérrez,carenas@example.org,+573001263535,2022-06-27,918.0,Barranquilla,Ecommerce,Web,0,16.0,280000.0,17500.0,22.0,1.0,0.8217,7.3,0
CLI002523,Ismael José Perea Ortiz,elenaangulo@example.org,3162538443,2020-04-06,1730.0,Medellín,Ecommerce,Web,1,12.0,122400.0,10200.0,38.0,1.0,0.7971,9.7,0
CLI000108,Lorena Raquel Escobar,vanessa25@example.com,3192050318,2023-01-09,722.0,Bogotá,Ecommerce,Punto físico,1,22.0,237600.0,10800.0,12.0,1.0,0.903,3.2,0
CLI002474,Fabio Nel Montes,armando53@example.net,+573230559319,2019-01-05,2187.0,Cali,Natural,App,1,6.0,43800.0,7300.0,21.0,1.0,0.8485,7.0,0
CLI003317,Alejandro Santiago Tamayo,sebastiannaranjo@example.com,320 767 75 95,2022-07-29,886.0,Barranquilla,Natural,App,1,0.0,0.0,3400.0,15.0,1.0,0.8165,6.1,0
CLI009025,Néstor Sergio Sánchez González,judithvelasco@example.com,261 59 95,2019-07-21,1990.0,Barranquilla,,App,0,,307500.0,20500.0,173.0,2.0,0.8002,6.0,0
CLI005099,Javier Maldonado Gutiérrez,bhernandez@example.org,3157112608,2019-05-18,2054.0,Cartagena,Ecommerce,App,0,18.0,513000.0,28500.0,18.0,2.0,,3.8,1
CLI001671,Milena Marina Fajardo,sepulvedadaniel@example.org,(+57) 321 760 80 79,2020-09-24,1559.0,Medellín,,Web,1,3.0,20100.0,6700.0,16.0,2.0,0.8335,8.8,1
CLI005943,Andrea Alarcón Agudelo,iarias@example.net,(+57)3025588440,2022-10-31,792.0,Bogotá,,App,1,7.0,101500.0,14500.0,3.0,3.0,0.779,10.0,0
CLI008934,Luis Vélez,carlos94@example.net,310 026 06 63,2021-03-21,1381.0,Pereira,Empresa,Punto físico,0,9.0,432900.0,48100.0,71.0,2.0,0.9283,7.7,1
CLI000851,Álvaro Durán Ortiz,rsanchez@example.org,(+57) 313 143 77 01,2020-12-25,1467.0,Bogotá,Natural,Web,1,,58800.0,19600.0,34.0,1.0,0.804,6.9,0
CLI007881,Luz Marina Estrada,mariaacosta@example.org,57 608 315 27 23,2020-05-26,1680.0,Bogotá,Natural,API,0,3.0,30000.0,10000.0,44.0,1.0,0.9354,5.7,0
CLI004589,Diana Vanessa Mercado,shernandez@example.org,(+57) 326 252 67 53,2021-05-14,1327.0,Cali,Empresa,,0,11.0,596200.0,54200.0,46.0,1.0,0.9454,8.7,0
CLI000731,Javier Villa Meza,german87@example.org,687 86 38,2021-10-22,1166.0,Medellín,Empresa,Punto físico,0,10.0,308000.0,30800.0,7.0,1.0,0.7803,4.4,0
CLI004951,Christian Salazar,ysaavedra@example.net,+573200259267,2019-05-09,2063.0,Bogotá,Empresa,App,0,20.0,892000.0,44600.0,93.0,0.0,0.8072,8.7,0
CLI004640,Carlos Hurtado,perezmartha@example.net,+57 319 960 07 19,2023-07-15,535.0,Bogotá,Ecommerce,App,1,,40556000.0,26100.0,10.0,0.0,0.8169,6.9,0
CLI002841,Juan Efrain Rodríguez Erazo,benavidesluz@example.org,+57 301 059 70 88,2019-05-27,,Bucaramanga,Empresa,App,1,14.0,445200.0,31800.0,1.0,4.0,0.6716,9.6,1
CLI005035,Elena Ana Osorio Rodríguez,anatovar@example.net,(+57)3207821021,2021-06-07,1303.0,Cali,Ecommerce,,1,16.0,355200.0,,3.0,2.0,0.8959,,0
CLI000081,Nelly Gloria Velásquez Pulido,dianaramirez@example.com,+576032091542,2023-06-01,,Barranquilla,Empresa,Punto físico,0,12.0,571200.0,47600.0,11.0,3.0,0.8978,6.0,0
CLI008345,Adrián Camargo Valencia,alejandra09@example.net,576061791394,2019-02-18,2143.0,Cartagena,Empresa,,1,21.0,598500.0,28500.0,32.0,2.0,,7.7,0
CLI005895,Elkin Chávez,josevargas@example.org,(+57)3158061150,2022-02-03,1062.0,Bogotá,Empresa,Punto físico,1,15.0,856500.0,57100.0,60.0,3.0,0.687,5.4,0
CLI008792,Germán Sanabria Contreras,enrique25@example.com,57 313 118 29 38,2020-02-26,1770.0,Cartagena,Ecommerce,Punto físico,0,19.0,296400.0,15600.0,70.0,3.0,0.8079,,1
CLI001077,Jesús Vargas Gutiérrez,aortiz@example.org,+576081149133,2022-04-16,990.0,Cali,Natural,Web,0,2.0,21400.0,10700.0,43.0,0.0,0.93,8.0,0
CLI002237,Juan González García,luisa61@example.com,(+57)3271305976,2021-11-11,1146.0,,Empresa,Punto físico,1,11.0,278300.0,25300.0,179.0,1.0,0.8991,5.6,0
CLI000915,Jhon Arteaga Obando,johannagarcia@example.com,+57 309 170 58 03,2021-07-09,,Manizales,Ecommerce,Web,1,20.0,506000.0,25300.0,,0.0,0.7867,7.9,0
CLI006119,Fabiola Ana Cruz Pedraza,alfredo43@example.net,573080738621,2019-05-26,2046.0,Cartagena,Ecommerce,Punto físico,0,13.0,258700.0,19900.0,17.0,1.0,0.8634,7.0,0
CLI007257,Ligia Moreno Zapata,ibethhernandez@example.org,323 529 01 56,2020-03-26,1741.0,Medellín,Natural,Web,1,3.0,37200.0,12400.0,1.0,0.0,0.8181,7.3,0
CLI001374,Luis Sebastián Arroyo Quintero,ereyes@example.org,+57 306 534 61 92,2019-08-27,1953.0,Bucaramanga,Ecommerce,App,0,21.0,548100.0,,76.0,1.0,0.8899,5.1,0
CLI002380,Andrés José Rojas Figueroa,menesesleonardo@example.org,6043242636,2020-03-11,1756.0,Barranquilla,Natural,Web,0,2.0,22800.0,11400.0,48.0,0.0,0.9274,,1
CLI008693,José Alberto Duque,esterperez@example.net,6372275,2021-04-27,1344.0,Bogotá,Empresa,App,0,11.0,702900.0,63900.0,22.0,0.0,0.9421,6.9,0
CLI003111,Jorge Garzón Cardona,camilocardona@example.org,6089046456,2022-11-27,765.0,Medellín,Natural,App,1,4.0,48000.0,12000.0,1.0,0.0,0.9302,2.3,0
CLI008022,Luis David Estrada,patriciaparra@example.org,+573067433867,2021-12-05,1122.0,Bogotá,Ecommerce,Web,0,17.0,350200.0,20600.0,5.0,1.0,0.8232,6.7,1
CLI008936,Dayana Castro,kellydiaz@example.net,+57 324 922 86 47,2022-06-07,938.0,Pereira,Empresa,Web,1,7.0,245700.0,,18.0,1.0,0.8211,3.7,0
CLI005432,Carlos Fernando Cerón Cortés,luz44@example.org,+57 308 054 35 15,2019-08-11,1969.0,Medellín,Empresa,App,0,,537600.0,38400.0,18.0,2.0,0.9992,8.2,0
CLI002272,Emilia Sánchez Rojas,romerorafael@example.net,+57 300 356 87 42,2023-08-30,489.0,,,App,1,6.0,92400.0,15400.0,14.0,,0.7983,5.5,1
CLI006081,Arturo Anderson Pacheco Gil,hernandezestella@example.org,+576022139151,2019-05-01,2071.0,Bogotá,Natural,App,1,3.0,26400.0,8800.0,72.0,2.0,0.8896,6.5,1
CLI000766,José Andrés Bravo,torresgisela@example.org,(+57) 304 060 05 32,2019-10-10,1909.0,Bogotá,Natural,API,0,6.0,99000.0,16500.0,9.0,0.0,0.8753,5.4,0
CLI009415,Tatiana Diana Hernández,jaimefernandez@example.org,(+57) 302 755 07 51,2019-11-26,1862.0,Cartagena,Natural,Web,1,,75000.0,12500.0,94.0,,0.8673,5.6,0
CLI009819,Luz Amparo Rodríguez Sánchez,vmartinez@example.com,57 305 645 46 29,2020-08-25,1589.0,Medellín,Empresa,App,1,13.0,852800.0,65600.0,63.0,3.0,0.974,,0
CLI007612,Liliana Ávila,david24@example.net,312 198 10 39,2023-03-22,650.0,Barranquilla,Empresa,,0,,937300.0,72100.0,14.0,0.0,0.943,8.9,0
CLI003026,Sebastián Luis Luna Torres,fernanda41@example.org,57 323 595 08 49,2023-03-12,660.0,Bogotá,Natural,App,0,6.0,53400.0,,1.0,,0.85,7.5,1
CLI001731,Judith Marín Rojas,bonillaluis@example.com,+576068627930,2019-02-21,2140.0,Pereira,Ecommerce,Web,0,10.0,169000.0,16900.0,189.0,0.0,0.9265,2.9,1
CLI005051,Alexander Hernández,stiven87@example.org,(+57) 328 616 26 84,2020-01-21,1806.0,,Ecommerce,App,0,22.0,371800.0,16900.0,25.0,1.0,0.7201,7.6,0
CLI009592,José Rodríguez,ramiroleal@example.org,601 240 03 64,2019-10-03,1916.0,Bogotá,Ecommerce,Web,0,18.0,295200.0,16400.0,139.0,2.0,0.7897,5.7,1
CLI000036,María Olga García,enrique23@example.net,576049476400,2019-09-20,1929.0,Bogotá,Ecommerce,Web,1,19.0,155800.0,8200.0,2.0,1.0,0.9606,4.5,0
CLI008146,Cristina Estrada,sergio76@example.org,3019311742,2021-12-12,1115.0,Cali,Natural,Punto físico,1,3.0,47700.0,15900.0,49.0,0.0,0.8286,7.1,0
CLI004849,Esther Johanna Espitia,hernandezjhon@example.com,57 309 478 81 84,2019-12-07,1851.0,Bogotá,Natural,,0,2.0,22800.0,11400.0,71.0,1.0,0.8894,9.1,1
CLI003667,Esperanza Ortega Rangel,tania77@example.net,+57 313 103 01 03,2023-08-21,498.0,Bogotá,Empresa,Punto físico,0,12.0,356400.0,29700.0,22.0,1.0,0.9025,4.0,1
CLI005282,Jesús Elías Mora Palacios,alexandermeneses@example.com,3175672696,20230513,598.0,Medellín,Natural,API,0,7.0,75600.0,10800.0,25.0,1.0,0.801,4.1,1
CLI002524,Jesús Paz Martínez,felipe23@example.org,573265204102,2021-05-27,1314.0,Cali,Natural,App,0,3.0,26100.0,8700.0,41.0,1.0,0.8951,6.8,0
CLI002311,María Sánchez,pmartinez@example.net,018006972809,09-21-2019,1928.0,Pasto,Ecommerce,Punto físico,1,12.0,,18500.0,29.0,1.0,0.957,10.0,0
CLI001544,Anderson Ángel Rodríguez,kvergara@example.org,3247716535,2019-03-03,2130.0,Bogotá,Ecommerce,App,1,15.0,358500.0,23900.0,3.0,4.0,0.9387,7.9,1
CLI002456,Salvador Steven Sepúlveda Vásquez,serranoeduardo@example.net,57 321 671 10 07,2023-08-24,495.0,Cali,Ecommerce,Punto físico,0,,403200.0,22400.0,68.0,2.0,0.9036,9.1,0
CLI001924,Yolanda Gladys Restrepo,miguel14@example.org,573070941684,2023-02-21,679.0,Medellín,Empresa,API,0,11.0,562100.0,51100.0,12.0,0.0,0.8828,7.6,0
CLI002532,Yaneth Irene Montenegro,rquintero@example.org,305 672 15 24,2022-07-30,,Cali,Empresa,,0,15.0,604500.0,,33.0,1.0,0.6925,10.0,0
CLI008338,Juan Hernando Roa García,sbarrios@example.com,314 061 38 43,2022-01-18,1078.0,Bogotá,Empresa,Punto físico,0,16.0,542400.0,33900.0,15.0,2.0,0.8753,,0
CLI005697,José Ortiz,montoyasandra@example.org,573153888999,2022-04-10,,Bogotá,Ecommerce,API,0,21.0,258300.0,12300.0,5.0,1.0,0.9682,5.1,0
CLI000032,Ana Mery Montoya Patiño,castroandres@example.net,(+57)3295529910,2022-01-16,1080.0,Pereira,Empresa,Web,1,11.0,485100.0,44100.0,,1.0,0.8646,4.1,1
CLI003544,Hernán Molano,zcarrillo@example.org,57 316 532 03 84,2019-04-12,2090.0,Bogotá,Natural,Punto físico,1,3.0,37800.0,12600.0,53.0,0.0,0.8102,7.2,0
CLI000312,Andrea Ximena Zapata,perezjose@example.org,(+57)3080665256,2022-10-09,814.0,Medellín,Natural,App,1,1.0,9500.0,9500.0,15.0,1.0,0.9786,6.2,0
CLI006667,Isabel Paola Burbano Duarte,ospinaedwin@example.net,57 317 576 02 42,2020-05-22,1684.0,Bucaramanga,Empresa,App,0,9.0,,53000.0,36.0,1.0,1.0,7.9,0
CLI007585,Melba Beatriz Bonilla Escobar,gladys28@example.org,+57 328 160 00 24,2021-07-18,1262.0,Cali,Natural,API,0,5.0,17500.0,3500.0,42.0,2.0,0.7399,7.8,0
CLI003101,Carlos Jiménez Martínez,herreraomar@example.com,(+57) 328 259 51 91,2022-08-15,869.0,Pereira,Natural,App,0,3.0,54000.0,18000.0,4.0,5.0,0.8695,4.6,1
CLI004105,José Gil,camargoadrian@example.com,57 606 910 99 29,2019-04-04,2098.0,Cúcuta,Ecommerce,Punto físico,0,,232700.0,17900.0,32.0,2.0,0.8328,5.0,1
CLI005490,Paola Ruiz,ncontreras@example.org,3275538347,2023-09-27,461.0,Barranquilla,Ecommerce,Web,0,20.0,348000.0,,26.0,1.0,1.0,6.6,0
CLI006201,Dario García Muñoz,antonio19@example.org,(+57) 323 810 77 31,2021-08-21,1228.0,Cali,Natural,Punto físico,1,4.0,61200.0,15300.0,26.0,1.0,0.8831,3.8,0
CLI006465,Dagoberto Torres,sanchezfernando@example.net,3763751,2020-09-15,1568.0,Cali,Natural,Punto físico,0,4.0,21600.0,5400.0,50.0,0.0,0.7741,8.6,0
CLI001732,Gustavo Ariel Ocampo Parra,silvayeison@example.net,+57 314 388 73 34,2019-05-11,2061.0,Bogotá,Natural,Punto físico,1,7.0,74200.0,10600.0,30.0,2.0,,4.4,1
CLI008862,Milena Uribe Díaz,jsierra@example.com,(+57) 321 599 95 67,2020-06-29,1646.0,Medellín,Natural,Web,0,4.0,51600.0,12900.0,77.0,1.0,0.865,5.7,0
CLI003126,Andrés Rojas Caicedo,gloriagarcia@example.com,3023175513,27/11/2022,765.0,Bogotá,Natural,App,0,6.0,86400.0,14400.0,13.0,1.0,0.8565,10.0,0
CLI009420,Daniela Luz Leal,maria79@example.com,576082873649,2021-02-09,1421.0,Manizales,Ecommerce,Punto físico,1,18.0,,20500.0,32.0,1.0,0.7941,10.0,0
CLI004460,Carlos Edgar González Acosta,vpardo@example.org,57 317 310 09 55,2023-05-18,593.0,Cartagena,Natural,Punto físico,1,5.0,44500.0,8900.0,53.0,0.0,0.8628,5.5,0
CLI008525,Sebastián Héctor Mantilla Ballesteros,bvelez@example.org,+573162986058,2021-01-24,1437.0,,Empresa,App,1,15.0,456000.0,30400.0,34.0,,0.861,5.3,0
CLI009170,Yésica Vargas Uribe,gcastellanos@example.net,+576038395325,2020-05-27,1679.0,Medellín,Empresa,API,0,12.0,380400.0,31700.0,64.0,0.0,0.7992,7.0,1
CLI005564,Jorge Óscar Bernal,bibiana53@example.net,573262583393,2023-06-05,,Bogotá,Ecommerce,,0,16.0,201600.0,12600.0,17.0,1.0,0.8368,4.3,0
CLI004454,Duván Ortiz,hayala@example.com,602 667 32 27,2021-11-18,1139.0,Barranquilla,Empresa,App,0,15.0,895500.0,59700.0,70.0,1.0,0.9696,5.4,0
CLI008212,María Alzate Prada,janeth25@example.org,969 51 22,2022-09-14,839.0,Manizales,Empresa,App,0,5.0,183500.0,36700.0,62.0,2.0,1.0,6.3,1
CLI002895,Aida Molina,xiomarazapata@example.com,(+57) 319 162 73 08,2022-09-13,840.0,Manizales,Empresa,Web,0,,638400.0,39900.0,94.0,1.0,0.8461,,1
CLI002518,Alexander Ríos,garcialuz@example.com,(+57) 606 188 20 05,2023-05-29,582.0,Bogotá,Natural,Web,1,2.0,35600.0,17800.0,103.0,1.0,0.8951,7.5,0
CLI003108,María María Martínez Giraldo,lilianadominguez@example.org,+57 605 123 58 91,2023-09-13,475.0,Cali,Natural,App,0,7.0,105700.0,15100.0,11.0,0.0,,8.1,0
CLI000657,Alexis Barrios,luis40@example.org,(+57)3129867554,2022-09-08,845.0,Cartagena,,Punto físico,1,10.0,406000.0,40600.0,55.0,0.0,,3.3,0
CLI001703,Isabel Janeth Soto Hernández,alexandercabrera@example.com,57 318 557 75 44,2022-01-02,,,Natural,Web,0,3.0,28500.0,9500.0,8.0,0.0,0.8651,7.8,1
CLI007400,Valeria Inés Rojas Buitrago,johannamartinez@example.net,5761098,2019-06-13,,Bucaramanga,Natural,API,0,2.0,16000.0,8000.0,42.0,1.0,0.9482,5.9,0
CLI008195,Javier Vargas,davidmartinez@example.net,+573144505189,2023-07-09,541.0,Cúcuta,Natural,Punto físico,0,3.0,9900.0,3300.0,42.0,1.0,,6.3,0
CLI004140,Óscar Luis Chávez Palacios,albertosanchez@example.com,01 8007 363 792,2021-12-31,1096.0,Bucaramanga,Empresa,Punto físico,0,10.0,403000.0,40300.0,57.0,1.0,0.8369,5.4,0
CLI002795,Jaime Rincón,jose72@example.com,01 8004 902 965,2019-04-08,2094.0,,Natural,App,1,4.0,,10300.0,2.0,1.0,0.6736,7.0,0
CLI006561,Candelaria Luz Cortés Guerrero,yamile11@example.com,+573233072067,2021-11-08,1149.0,Medellín,Empresa,API,0,,1108800.0,,19.0,1.0,,10.0,1
CLI004090,Sebastián Delgado,maria28@example.net,57 306 594 67 57,2022-11-11,781.0,Bogotá,Natural,App,0,4.0,40400.0,10100.0,91.0,3.0,0.8208,4.6,1
CLI000714,Diana Castillo Duque,kbarrios@example.com,(+57) 327 365 15 85,2021-04-10,1361.0,Cúcuta,Natural,Punto físico,0,4.0,46000.0,11500.0,5.0,3.0,0.7871,6.3,1
CLI008875,Carlos Ariza,marlenevelasquez@example.net,57 328 425 00 94,2023-06-22,558.0,Bogotá,Natural,App,1,2.0,8619000.0,16700.0,34.0,1.0,0.8857,4.7,0
CLI008295,Guillermo Alfredo Mendoza,mariasuarez@example.com,+573067660260,2023-09-05,,,Ecommerce,Web,0,18.0,340200.0,18900.0,115.0,4.0,0.9359,6.6,0
CLI003025,Catalina Nancy López Alarcón,yuri17@example.com,+573179372187,2023-07-18,532.0,Medellín,Natural,Web,1,5.0,51500.0,10300.0,,0.0,1.0,3.4,0
CLI008041,Iván Arias,alexis37@example.com,57 602 546 79 26,2020-10-25,1528.0,Bogotá,Natural,App,1,4.0,64800.0,16200.0,1.0,1.0,0.8944,4.8,0
CLI005222,Paola Lina Martínez,liseth18@example.net,+57 309 931 89 68,2020-03-23,1744.0,Cali,Empresa,,0,11.0,662200.0,60200.0,81.0,0.0,0.7718,8.1,0
CLI000170,Ricardo Mercado Torres,myriam17@example.org,6039298135,2020-06-02,1673.0,Pereira,Natural,Web,1,8.0,91200.0,11400.0,9.0,1.0,0.9086,10.0,0
CLI005522,Iván Augusto Cáceres,ricardo18@example.com,57 305 661 40 17,2023-08-24,495.0,Bogotá,Empresa,Punto físico,1,11.0,595100.0,54100.0,28.0,1.0,0.8998,3.6,0
CLI007489,Leonel Antonio Cifuentes Caicedo,aprada@example.org,(+57) 319 738 45 15,2022-04-24,,Bogotá,Empresa,App,1,15.0,669000.0,44600.0,46.0,0.0,0.9594,3.8,0
CLI004285,Milton Navarro,ogarzon@example.net,3002790232,2019-08-08,1972.0,Cúcuta,Empresa,App,0,11.0,470800.0,42800.0,29.0,2.0,,7.3,0
CLI004514,René Vanegas,pperez@example.org,(+57) 311 128 95 16,2022-02-18,1047.0,,Empresa,Punto físico,1,17.0,,40700.0,1.0,1.0,0.9601,2.3,0
CLI001340,Marlén Stella Pinto,cristina43@example.com,(+57)3096013132,2023-05-25,,Medellín,Natural,App,1,4.0,54000.0,13500.0,36.0,2.0,0.7724,5.2,1
CLI006192,Paola Osorio,rocio28@example.org,+57 328 479 81 20,2019-07-24,,Bogotá,Natural,Punto físico,0,7.0,109900.0,15700.0,,1.0,0.7351,8.7,0
CLI000440,Carlos Duarte Gómez,zmedina@example.com,+57 321 836 91 24,2020-05-09,,Cali,Natural,App,1,0.0,0.0,6700.0,9.0,1.0,0.8356,5.7,0
CLI003442,Álvaro Óscar Camargo,sergio30@example.net,573247640590,2021-09-20,1198.0,Bogotá,Natural,App,1,3.0,32700.0,,58.0,4.0,0.9164,9.0,1
CLI003321,Rubén Roger González Pérez,gerardo67@example.net,+573010681544,2023-11-18,409.0,Bogotá,Natural,Web,1,4.0,,7400.0,70.0,0.0,0.9655,,0
CLI004672,Luz Sandra García Mesa,barrerajenny@example.org,57 311 720 13 53,2019-07-13,1998.0,Medellín,Natural,Punto físico,1,3.0,42900.0,14300.0,109.0,1.0,0.9834,3.3,0
CLI003534,Yenifer Alicia Palacio,igomez@example.org,57 300 424 41 49,2022-03-02,1035.0,Bogotá,Ecommerce,Punto físico,1,20.0,224000.0,11200.0,98.0,3.0,0.8859,2.1,1
CLI007145,Luis Arturo Leal Rojas,jorgecaceres@example.net,3126077548,08-07-2022,877.0,Cartagena,Empresa,API,1,15.0,280500.0,18700.0,3.0,1.0,0.853,5.3,0
CLI005270,Clara Ruiz,freddyrodriguez@example.org,576079869933,2019-06-24,,Medellín,Natural,Web,0,7.0,95900.0,13700.0,6.0,0.0,1.0,5.9,1
CLI003965,Manuel Gonzalo Álvarez Martínez,llopez@example.net,(+57)3196624324,2019-01-10,2182.0,Medellín,Ecommerce,Web,0,14.0,,,5.0,1.0,0.9086,7.1,1
CLI003657,Luis Nelson Castro,wgiraldo@example.com,3004025134,2023-07-22,528.0,Bogotá,Ecommerce,Punto físico,0,19.0,321100.0,16900.0,74.0,,0.9829,3.7,0
CLI007595,Juan Diego Osorio Rincón,jorge77@example.org,3131270104,2021-08-21,1228.0,Cali,Ecommerce,API,0,,350400.0,21900.0,2.0,0.0,0.9074,4.6,0
CLI000347,Marleny López Vallejo,lguerra@example.net,573076198802,2023-01-11,720.0,Pereira,Empresa,Web,1,,540100.0,49100.0,69.0,0.0,0.8956,7.2,0
CLI006907,Alberto Cruz,ncastro@example.org,+57 608 496 19 39,2023-06-26,554.0,Barranquilla,Natural,Punto físico,1,4.0,51200.0,12800.0,47.0,2.0,0.938,5.2,0
CLI000316,Gloria García,castrocarlos@example.org,3071108379,2019-04-06,2096.0,Medellín,Ecommerce,Web,1,17.0,387600.0,22800.0,14.0,0.0,0.9441,6.9,0
CLI008787,Sonia Ayala,tbernal@example.org,3054688722,2021-04-21,1350.0,Cali,Empresa,App,0,18.0,630000.0,35000.0,6.0,0.0,0.7218,6.8,0
CLI008551,Gustavo Alberto Gallego Rincón,suarezalirio@example.net,(+57)3244937131,2023-01-28,703.0,Cali,Empresa,,0,,252600.0,42100.0,52.0,4.0,0.7944,9.9,0
CLI003799,David Germán Olaya,oscar98@example.net,(+57) 607 248 87 64,2023-07-28,522.0,Medellín,Natural,App,0,4.0,52400.0,13100.0,17.0,0.0,0.755,6.5,1
CLI009789,Yanet Mosquera Ruiz,augusto63@example.net,(+57) 307 629 24 09,2022-12-27,735.0,Bogotá,Empresa,App,0,15.0,492000.0,32800.0,21.0,3.0,0.9334,5.7,0
CLI004694,Dario Óscar Londoño Pardo,alvarocastro@example.org,+576099424617,2021-03-13,1389.0,Cartagena,Natural,App,0,5.0,42000.0,8400.0,25.0,1.0,0.8686,1.2,1
CLI008983,Paola Marlén Gómez,ugomez@example.org,(+57) 320 026 59 68,2021-09-22,1196.0,Cali,Natural,Web,0,,58000.0,11600.0,12.0,1.0,0.9425,7.4,0
CLI005480,Valentina Quintero,penaeduard@example.org,9541616,2019-08-11,,Pasto,Natural,Web,0,3.0,40200.0,13400.0,22.0,0.0,0.8938,5.6,1
CLI003468,Orlando Alirio López,rojasrosa@example.com,+576052340529,2022-04-22,984.0,Medellín,Empresa,Punto físico,0,14.0,614600.0,43900.0,27.0,3.0,1.0,9.4,0
CLI000534,María Mora Arias,valenciaeider@example.org,+573163108232,2023-03-30,642.0,Cali,Empresa,App,0,12.0,207600.0,17300.0,8.0,0.0,0.8946,9.1,0
CLI001806,Luz Arias,fernanda82@example.com,(+57) 316 324 18 08,2021-09-07,1211.0,Barranquilla,Empresa,Punto físico,0,11.0,323400.0,29400.0,65.0,2.0,0.7453,2.9,1
CLI009689,Luz Rangel,fmendoza@example.com,605 355 96 74,2022-05-27,949.0,Bogotá,Natural,Web,0,5.0,84000.0,16800.0,8.0,4.0,0.9469,4.4,1
CLI006573,Jorge Jairo Erazo,ssanchez@example.com,+57 603 489 48 40,11/12/2023,386.0,,Empresa,App,1,,342000.0,38000.0,3.0,2.0,0.7315,,1
CLI006122,Olga Blanca García Córdoba,andresvelez@example.net,573134256015,2021-03-06,1396.0,Medellín,Ecommerce,Web,1,18.0,181800.0,10100.0,18.0,0.0,0.8651,4.3,0
CLI008192,María Martínez,olga13@example.com,57 318 644 59 50,20200501,1705.0,Cartagena,Natural,Web,0,3.0,49800.0,16600.0,,1.0,0.9599,7.3,0
CLI009451,Jorge Antonio Díaz Velandia,johana73@example.net,(+57) 603 688 28 60,2020-04-29,1707.0,Pereira,Ecommerce,API,1,14.0,291200.0,20800.0,2.0,0.0,0.8534,10.0,0
CLI002424,Cristina Sánchez Parada,manuel43@example.org,(+57)3096157443,2020-12-17,1475.0,Bogotá,,Web,0,5.0,43000.0,8600.0,84.0,2.0,1.0,6.0,1
CLI001733,Carmenza María Montoya Giraldo,rosa17@example.net,+57 312 246 44 28,2023-08-31,,Barranquilla,Ecommerce,Punto físico,0,17.0,197200.0,11600.0,5.0,2.0,,8.7,0
CLI001892,Leidy Rocío Serna Uribe,kellyvalencia@example.net,309 007 46 28,2021-10-20,1168.0,Bucaramanga,Natural,Punto físico,0,4.0,35200.0,8800.0,24.0,2.0,0.7537,6.9,0
CLI006555,Andrés Delgado Montenegro,jmesa@example.net,322 072 41 86,2020-03-11,1756.0,,Ecommerce,App,0,21.0,564900.0,26900.0,88.0,1.0,0.8611,6.7,0
CLI004033,José Cárdenas Álvarez,horacioortega@example.net,+57 310 607 71 31,2021-11-29,1128.0,Cali,Natural,Punto físico,0,5.0,69000.0,13800.0,131.0,1.0,,9.2,1
CLI008687,Blanca Diana Bernal,tatianabarrios@example.net,57 602 616 22 38,26 Jun 2022,919.0,Bucaramanga,Natural,Web,0,8.0,117600.0,14700.0,82.0,,0.9292,5.0,1
CLI006274,Edison Ruiz,xduran@example.com,+576062963428,2023-06-06,574.0,Bogotá,Empresa,API,0,6.0,177600.0,29600.0,15.0,3.0,0.8168,3.7,1
CLI004814,Evelio Jorge Ortiz,zapataliliana@example.org,(+57)6082050908,2023-10-12,446.0,,,App,0,4.0,31600.0,7900.0,120.0,3.0,0.92,5.9,1
CLI000304,Jorge Parra Paz,montenegroandrea@example.com,6045783152,2022-07-28,887.0,Cali,Empresa,API,0,20.0,870000.0,43500.0,202.0,,0.7881,8.4,0
CLI005246,Catalina Lucía Muñoz Blanco,mmurillo@example.org,554 20 98,2022-06-24,,Barranquilla,Ecommerce,Punto físico,0,23.0,338100.0,14700.0,,2.0,0.7802,8.3,1
